place,label,labelLang,class,higherClass,geoname,gnd,partOf
http://www.wikidata.org/entity/Q4370740,Ghetto van Polatsk,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Gueto de Polatsk,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Gueto de Polatsk,pt,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Gueto de Polotsk,ca,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Polack Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,polacki gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Polock (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Polock (Geto),sh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Połock (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Polotsk Gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Polotsk Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Полацк (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Полоцк (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Полоцкое гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,Полоцьк (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,גטו פולוצק,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,פולצק געטא,yi,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4370740,حي اليهود بولوتسك,ar,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4398338,Ghetto de Rassony,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4398338,Rossony (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4398338,Rossony Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4398338,Расони (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4398338,Россони (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4398338,Россонское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4398338,גטו רוסוני,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,Ghetto de Sianno,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,Ghetto van Syanno,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,Senno Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,Sienno (obwód witebski) Getto,pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,Сенненское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,Сенно (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,Сєнно (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,Сјано (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,גטו סיינו,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4416208,סנע געטא,yi,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Getto w Słonimiu,pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Gheto de Slonim,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Ghetto di Slonim,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Ghetto Slonim,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Ghetto Slonim,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Ghetto van Slonim,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Gueto de Slonim,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Slonim (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Slonim Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Słonim Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Γκέτο του Σουόνιμ,el,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Слоним (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Слоним (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Слонимское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Слонім (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,Սլոնիմի գետտո,hy,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,גטו סלונים,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4423945,斯沃尼姆隔都,zh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Gheto de Smolensk,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Ghetoul Smolensk,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Ghetto di Smolensk,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Ghetto Smolensk,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Ghetto Smolensk,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Ghetto van Smolensk,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Gueto de Smolensk,ca,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Gueto de Smolensk,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Smolenskeko ghettoa,eu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Smolensk (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Smolensk (Geto),sh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Smolensk Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Smoleńsk (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Smolensk gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Smolensk Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,szmolenszki gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Смоленск,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Смоленск (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Смоленск (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,Смоленськ (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4424995,גטו סמולנסק,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Getto w Sosnowcu - Środuli,pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Gheto de Sosnowiec,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Ghetoul Sosnowiec,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Ghetto di Sosnowiec,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Ghetto Sosnowiec,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Ghetto Sosnowitz - Schrodel,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Ghetto van Sosnowiec,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,gueto de Sosnowiec,gl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Gueto de Sosnowiec,ca,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Gueto de Sosnowiec,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Guetu de Sosnowiec,ast,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Sosnowieceko ghettoa,eu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Sosnowiec (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Sosnowiec Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Sosnowiec gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Sosnowiec Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,sosnowieci gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Γκέτο του Σοσνόβιετς,el,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Сосновец (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Сосновецкое гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Сосновецьке гето,uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Сосновјец (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,Սոսնովեցի գետտո,hy,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,גטו סוסנוביץ,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,索斯諾維茨隔都,zh-hant,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,索斯诺维耶茨隔都,zh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4429542,索斯诺维茨隔都,zh-hans,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q44391010,Mstizh Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q44391010,Гетто в Мстиже,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Ghetto de Stoline,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Ghetto Stolin,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Ghetto Stolin,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Ghetto van Stolin,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Stolin (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Stolin Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Гета ў Століне,be,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Столин (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Столин (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Столин (Гетто),ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Столін (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,Столінскае гета,be-tarask,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4442897,גטו סטולין,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4459830,Ghetto de Talatchyn,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4459830,Ghetto van Talachyn,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4459830,Tolochin Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4459830,Tołoczyn (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4459830,Талачин (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4459830,Толочин (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4459830,Толочин (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q4459830,Толочинское гетто,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
